https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1614729600000,2021-03-03 00:00:00,ETH/USDT,1486.79000000,1656.94000000,1475.47000000,1567.69000000,1054846.31471000,1676300215.04583230,1237215
1614643200000,2021-03-02 00:00:00,ETH/USDT,1570.00000000,1602.90000000,1455.52000000,1486.78000000,1061142.38743000,1627312282.62352900,966176
1614556800000,2021-03-01 00:00:00,ETH/USDT,1418.67000000,1572.00000000,1409.91000000,1569.86000000,1094695.17839000,1642627276.31055880,989006
1614470400000,2021-02-28 00:00:00,ETH/USDT,1458.27000000,1468.75000000,1293.18000000,1419.18000000,1410207.56284000,1929140046.64625870,1190546
1614384000000,2021-02-27 00:00:00,ETH/USDT,1444.56000000,1529.00000000,1425.00000000,1458.13000000,927423.04750000,1375946816.33254320,954919
1614297600000,2021-02-26 00:00:00,ETH/USDT,1482.08000000,1562.25000000,1400.00000000,1444.59000000,1355973.29378000,2004016547.11119290,1298739
1614211200000,2021-02-25 00:00:00,ETH/USDT,1623.16000000,1671.59000000,1459.16000000,1481.75000000,1032670.79409000,1650582276.87186390,1110019
1614124800000,2021-02-24 00:00:00,ETH/USDT,1577.79000000,1712.70000000,1500.20000000,1623.39000000,1384388.81727000,2261264845.46507440,1319936
1614038400000,2021-02-23 00:00:00,ETH/USDT,1777.42000000,1782.39000000,1355.00000000,1577.89000000,2547837.82068000,3931407907.53427650,2396626
1613952000000,2021-02-22 00:00:00,ETH/USDT,1933.54000000,1936.29000000,1551.00000000,1777.58000000,1807244.98099000,3200483176.97958480,1799926
1613865600000,2021-02-21 00:00:00,ETH/USDT,1912.90000000,1976.31000000,1883.01000000,1933.53000000,756568.19743000,1467970937.28507250,895138
1613779200000,2021-02-20 00:00:00,ETH/USDT,1955.46000000,2042.34000000,1803.14000000,1913.00000000,1261315.81279000,2493836246.48714560,1329067
1613692800000,2021-02-19 00:00:00,ETH/USDT,1938.91000000,1972.82000000,1891.00000000,1955.00000000,793404.41150000,1533991632.12954610,988320
1613606400000,2021-02-18 00:00:00,ETH/USDT,1849.70000000,1950.50000000,1849.69000000,1939.61000000,937227.10191000,1787383532.10237610,1053661
1613520000000,2021-02-17 00:00:00,ETH/USDT,1781.99000000,1855.00000000,1733.01000000,1849.88000000,795711.63311000,1437546812.97183170,862461
1613433600000,2021-02-16 00:00:00,ETH/USDT,1779.33000000,1827.28000000,1724.00000000,1781.99000000,817493.47513000,1455884891.92438010,826125
1613347200000,2021-02-15 00:00:00,ETH/USDT,1800.03000000,1835.72000000,1655.67000000,1779.25000000,1053474.57879000,1860338371.89740780,1086589
1613260800000,2021-02-14 00:00:00,ETH/USDT,1815.25000000,1850.00000000,1784.11000000,1800.42000000,675261.77873000,1230043295.03428380,714827
1613174400000,2021-02-13 00:00:00,ETH/USDT,1840.24000000,1871.72000000,1765.00000000,1814.96000000,767589.07285000,1395594093.28399760,853189
1613088000000,2021-02-12 00:00:00,ETH/USDT,1785.83000000,1864.88000000,1739.88000000,1840.26000000,909600.20653000,1635426867.77409270,996495
1613001600000,2021-02-11 00:00:00,ETH/USDT,1740.76000000,1819.00000000,1703.44000000,1785.62000000,735079.82699000,1301681871.56326880,935602
1612915200000,2021-02-10 00:00:00,ETH/USDT,1769.14000000,1837.86000000,1680.00000000,1740.78000000,1219932.25474000,2149076144.40765770,1279140
1612828800000,2021-02-09 00:00:00,ETH/USDT,1749.68000000,1821.88000000,1708.49000000,1769.13000000,1185071.89593000,2080818891.69890500,1173421
1612742400000,2021-02-08 00:00:00,ETH/USDT,1611.46000000,1775.57000000,1563.89000000,1750.15000000,1339777.09536000,2255426926.01997780,1372788
1612656000000,2021-02-07 00:00:00,ETH/USDT,1676.35000000,1693.00000000,1490.46000000,1611.62000000,1281734.86814000,2044371589.02327640,1263737
1612569600000,2021-02-06 00:00:00,ETH/USDT,1718.95000000,1743.67000000,1642.94000000,1676.35000000,1149808.33101000,1940057857.94389820,1152167
1612483200000,2021-02-05 00:00:00,ETH/USDT,1595.53000000,1760.49000000,1591.00000000,1719.19000000,1194123.29946000,2011685911.16688670,1326415
1612396800000,2021-02-04 00:00:00,ETH/USDT,1664.67000000,1695.20000000,1554.44000000,1595.67000000,1646502.32962000,2693099602.27560810,1507993
1612310400000,2021-02-03 00:00:00,ETH/USDT,1511.93000000,1669.35000000,1508.39000000,1664.49000000,1535869.88801000,2418887041.58756150,1384979
1612224000000,2021-02-02 00:00:00,ETH/USDT,1374.09000000,1547.90000000,1360.28000000,1511.87000000,1944227.99878000,2821617332.39978510,1614541
1612137600000,2021-02-01 00:00:00,ETH/USDT,1312.45000000,1377.99000000,1269.99000000,1374.17000000,1096397.91862000,1449463766.72379510,915584
1612051200000,2021-01-31 00:00:00,ETH/USDT,1378.04000000,1380.74000000,1281.12000000,1312.55000000,958704.85571000,1276842259.97134880,828176
1611964800000,2021-01-30 00:00:00,ETH/USDT,1379.56000000,1406.00000000,1326.41000000,1378.05000000,1040042.23630000,1414231402.54388340,1013174
1611878400000,2021-01-29 00:00:00,ETH/USDT,1329.44000000,1436.90000000,1285.35000000,1379.50000000,2253963.18682000,3077996801.23176560,1714076
1611792000000,2021-01-28 00:00:00,ETH/USDT,1238.93000000,1360.00000000,1217.23000000,1329.69000000,1365269.71962000,1790490878.19379420,1275024
1611705600000,2021-01-27 00:00:00,ETH/USDT,1366.54000000,1373.90000000,1207.00000000,1239.03000000,2009772.08358000,2554649901.07484460,1737296
1611619200000,2021-01-26 00:00:00,ETH/USDT,1317.60000000,1378.49000000,1244.56000000,1365.97000000,1682923.65799000,2216751668.39271260,1423178
1611532800000,2021-01-25 00:00:00,ETH/USDT,1392.19000000,1475.00000000,1293.69000000,1317.88000000,1885441.31289000,2644267236.89718770,1661512
1611446400000,2021-01-24 00:00:00,ETH/USDT,1233.46000000,1398.83000000,1220.00000000,1392.51000000,1510879.53817000,1996765627.54051920,1313986
1611360000000,2021-01-23 00:00:00,ETH/USDT,1232.61000000,1272.44000000,1195.90000000,1233.60000000,1009545.08258000,1250575691.76273060,932871
1611273600000,2021-01-22 00:00:00,ETH/USDT,1111.98000000,1273.79000000,1042.31000000,1232.62000000,2020593.21673000,2360267831.31755460,1652010
1611187200000,2021-01-21 00:00:00,ETH/USDT,1376.72000000,1390.00000000,1086.00000000,1110.96000000,2254164.80365000,2787012514.78097050,1823458
1611100800000,2021-01-20 00:00:00,ETH/USDT,1365.36000000,1407.93000000,1235.42000000,1376.99000000,2219137.62144000,2931656296.46700050,1852253
1611014400000,2021-01-19 00:00:00,ETH/USDT,1258.52000000,1438.30000000,1251.49000000,1365.36000000,2278852.55758000,3120980923.93030880,1840481
1610928000000,2021-01-18 00:00:00,ETH/USDT,1232.50000000,1260.75000000,1182.58000000,1258.45000000,998050.11073000,1223628040.73726070,940604
1610841600000,2021-01-17 00:00:00,ETH/USDT,1227.83000000,1269.02000000,1165.00000000,1232.45000000,1317285.00579000,1606424364.49704180,1121278
1610755200000,2021-01-16 00:00:00,ETH/USDT,1168.48000000,1298.00000000,1151.77000000,1227.83000000,1575384.43797000,1927453174.61179310,1252473
1610668800000,2021-01-15 00:00:00,ETH/USDT,1231.89000000,1256.98000000,1069.42000000,1168.53000000,1944038.83738000,2302781118.95873940,1519266
1610582400000,2021-01-14 00:00:00,ETH/USDT,1129.79000000,1247.55000000,1086.70000000,1231.62000000,1555737.38556000,1825860914.17379550,1255769
1610496000000,2021-01-13 00:00:00,ETH/USDT,1050.36000000,1137.65000000,987.48000000,1129.89000000,1564202.39081000,1664178969.07380440,1123983
1610409600000,2021-01-12 00:00:00,ETH/USDT,1087.00000000,1150.02000000,1006.33000000,1050.16000000,2302645.34052000,2491067092.51012720,1516625
1610323200000,2021-01-11 00:00:00,ETH/USDT,1254.24000000,1260.00000000,915.00000000,1087.01000000,4068784.65678000,4290593989.58017690,2557613
1610236800000,2021-01-10 00:00:00,ETH/USDT,1276.00000000,1348.33000000,1170.00000000,1254.25000000,1951179.35003000,2517791852.40776210,1437486
1610150400000,2021-01-09 00:00:00,ETH/USDT,1216.72000000,1304.37000000,1171.36000000,1276.00000000,1448871.11514000,1780137376.41646950,1131871
1610064000000,2021-01-08 00:00:00,ETH/USDT,1224.86000000,1273.75000000,1065.00000000,1216.93000000,2131172.92341000,2543427452.58012550,1718817
1609977600000,2021-01-07 00:00:00,ETH/USDT,1208.75000000,1289.00000000,1131.00000000,1224.87000000,1972922.82059000,2406219891.36853430,1402699
1609891200000,2021-01-06 00:00:00,ETH/USDT,1100.16000000,1213.00000000,1057.26000000,1208.42000000,2390136.59334000,2725262121.28851310,1600888
1609804800000,2021-01-05 00:00:00,ETH/USDT,1041.45000000,1134.60000000,974.45000000,1099.56000000,2706995.67525000,2857050280.00814230,1960503
1609718400000,2021-01-04 00:00:00,ETH/USDT,978.33000000,1162.97000000,890.00000000,1041.43000000,4245010.94004000,4303634203.21959870,2477862
1609632000000,2021-01-03 00:00:00,ETH/USDT,774.44000000,1011.07000000,768.71000000,978.28000000,2813603.88615000,2522411859.73160970,1636501
1609545600000,2021-01-02 00:00:00,ETH/USDT,728.91000000,787.69000000,714.91000000,774.56000000,1352618.57668000,1024472182.61208700,824134
1609459200000,2021-01-01 00:00:00,ETH/USDT,736.42000000,749.00000000,714.29000000,728.91000000,675114.09329000,496072043.77740740,483671
1609372800000,2020-12-31 00:00:00,ETH/USDT,752.17000000,755.74000000,722.00000000,736.42000000,863375.57981000,638503822.39406460,623216
1609286400000,2020-12-30 00:00:00,ETH/USDT,732.00000000,758.74000000,716.62000000,752.17000000,1008574.09906000,743546676.75446260,692405
1609200000000,2020-12-29 00:00:00,ETH/USDT,730.40000000,740.78000000,689.20000000,732.00000000,1106876.35855000,794643540.49012380,820504
1609113600000,2020-12-28 00:00:00,ETH/USDT,685.10000000,748.09000000,681.04000000,730.41000000,1627154.39266000,1180438285.48840650,961277
1609027200000,2020-12-27 00:00:00,ETH/USDT,637.44000000,717.13000000,625.00000000,685.11000000,1859968.15029000,1247547956.82394360,1047001
1608940800000,2020-12-26 00:00:00,ETH/USDT,626.78000000,652.91000000,615.26000000,637.44000000,958585.50647000,607664782.01089470,541191
1608854400000,2020-12-25 00:00:00,ETH/USDT,612.31000000,634.24000000,604.28000000,626.82000000,798009.62915000,494089140.85723270,468979
1608768000000,2020-12-24 00:00:00,ETH/USDT,585.48000000,615.02000000,565.43000000,612.31000000,886335.86333000,519843556.98166310,571510
1608681600000,2020-12-23 00:00:00,ETH/USDT,636.41000000,638.44000000,551.28000000,585.56000000,1208807.36518000,733443630.36561180,733896
1608595200000,2020-12-22 00:00:00,ETH/USDT,607.68000000,637.73000000,588.00000000,636.45000000,918851.25654000,563872004.63349170,522945
1608508800000,2020-12-21 00:00:00,ETH/USDT,638.10000000,648.00000000,595.90000000,607.58000000,843251.16565000,524208673.90862380,521589
1608422400000,2020-12-20 00:00:00,ETH/USDT,658.05000000,661.39000000,621.01000000,638.18000000,823958.22843000,533109285.65194770,505181
1608336000000,2020-12-19 00:00:00,ETH/USDT,653.76000000,669.95000000,645.42000000,658.03000000,858803.88459000,564029933.25885230,562281
1608249600000,2020-12-18 00:00:00,ETH/USDT,642.71000000,664.61000000,629.40000000,653.85000000,1000012.98018000,646217791.22968610,554335
1608163200000,2020-12-17 00:00:00,ETH/USDT,637.18000000,676.25000000,625.76000000,642.70000000,2006130.01975000,1307445033.12182490,974504
1608076800000,2020-12-16 00:00:00,ETH/USDT,588.78000000,640.00000000,580.71000000,637.18000000,1185588.05078000,725009244.40773530,589563
1607990400000,2020-12-15 00:00:00,ETH/USDT,586.29000000,597.20000000,578.58000000,588.64000000,569270.52011000,334543178.36939210,329161
1607904000000,2020-12-14 00:00:00,ETH/USDT,590.81000000,591.48000000,575.60000000,586.29000000,493012.02706000,288110223.95248790,272746
1607817600000,2020-12-13 00:00:00,ETH/USDT,568.09000000,595.00000000,563.22000000,590.70000000,657794.46158000,383072560.34673000,359525
1607731200000,2020-12-12 00:00:00,ETH/USDT,544.46000000,574.00000000,543.10000000,568.04000000,573913.95311000,320867352.46155610,321104
1607644800000,2020-12-11 00:00:00,ETH/USDT,558.99000000,560.80000000,535.50000000,544.43000000,768921.78317000,419607430.44734580,400545
1607558400000,2020-12-10 00:00:00,ETH/USDT,573.20000000,575.70000000,548.11000000,558.99000000,608414.51466000,341352126.26706100,376548
1607472000000,2020-12-09 00:00:00,ETH/USDT,554.92000000,578.08000000,530.43000000,573.09000000,997192.16738000,555142155.88265270,535975
1607385600000,2020-12-08 00:00:00,ETH/USDT,591.27000000,595.00000000,549.22000000,554.94000000,804443.00717000,461781203.16172090,422868
1607299200000,2020-12-07 00:00:00,ETH/USDT,601.59000000,603.15000000,584.22000000,591.28000000,498329.37589000,295598087.02799800,347036
1607212800000,2020-12-06 00:00:00,ETH/USDT,596.82000000,607.50000000,583.00000000,601.54000000,602496.96339000,359236400.29499330,363661
1607126400000,2020-12-05 00:00:00,ETH/USDT,567.24000000,597.11000000,560.88000000,596.80000000,701567.95564000,410382624.74253480,389600
1607040000000,2020-12-04 00:00:00,ETH/USDT,615.84000000,620.00000000,565.82000000,567.24000000,1052452.78666000,624543865.90086520,556641
1606953600000,2020-12-03 00:00:00,ETH/USDT,596.88000000,623.44000000,585.82000000,615.85000000,935687.91723000,568024618.94103900,513555
1606867200000,2020-12-02 00:00:00,ETH/USDT,585.26000000,604.93000000,575.00000000,596.89000000,1069538.65619000,632858653.20502320,604591
1606780800000,2020-12-01 00:00:00,ETH/USDT,616.65000000,635.70000000,560.00000000,585.26000000,2163875.81376000,1300668283.31968030,1018862
1606694400000,2020-11-30 00:00:00,ETH/USDT,576.32000000,616.85000000,570.07000000,616.66000000,1501989.45408000,895373784.83004420,717837
1606608000000,2020-11-29 00:00:00,ETH/USDT,537.50000000,576.90000000,530.32000000,576.30000000,855276.46664000,471629262.24329860,454026
1606521600000,2020-11-28 00:00:00,ETH/USDT,518.59000000,547.94000000,506.59000000,537.52000000,900508.61431000,475169074.69038870,456028
1606435200000,2020-11-27 00:00:00,ETH/USDT,519.83000000,530.62000000,493.72000000,518.68000000,1088064.28114000,558985308.90236460,578800
1606348800000,2020-11-26 00:00:00,ETH/USDT,569.38000000,577.14000000,481.00000000,519.83000000,2683460.74171000,1386030255.16807190,1259051
1606262400000,2020-11-25 00:00:00,ETH/USDT,604.98000000,606.00000000,553.83000000,569.50000000,1219440.02727000,716972340.67452020,657386
1606176000000,2020-11-24 00:00:00,ETH/USDT,608.58000000,623.00000000,585.00000000,604.97000000,1606450.49193000,976376501.31147490,838352
1606089600000,2020-11-23 00:00:00,ETH/USDT,560.03000000,610.85000000,550.12000000,608.58000000,2076008.84846000,1218150934.31147740,896026
1606003200000,2020-11-22 00:00:00,ETH/USDT,552.42000000,580.88000000,511.28000000,560.03000000,1850317.93581000,1014064539.08814930,768900
1605916800000,2020-11-21 00:00:00,ETH/USDT,510.12000000,553.32000000,502.82000000,552.35000000,1548851.29067000,815402228.52281210,649077
1605830400000,2020-11-20 00:00:00,ETH/USDT,471.26000000,514.40000000,470.65000000,510.12000000,1516361.90736000,756660192.86075660,607663
1605744000000,2020-11-19 00:00:00,ETH/USDT,478.43000000,480.75000000,464.86000000,471.25000000,817418.52685000,387199111.37944740,404737
1605657600000,2020-11-18 00:00:00,ETH/USDT,482.11000000,495.31000000,456.60000000,478.41000000,1477696.29116000,706704397.41086890,637641
1605571200000,2020-11-17 00:00:00,ETH/USDT,460.51000000,484.88000000,459.80000000,482.15000000,1151573.37456000,544239665.38175160,464336
1605484800000,2020-11-16 00:00:00,ETH/USDT,448.07000000,466.00000000,445.45000000,460.55000000,812060.44638000,370889706.69923280,328762
1605398400000,2020-11-15 00:00:00,ETH/USDT,460.90000000,462.89000000,440.19000000,448.08000000,665217.56671000,301406126.45931180,311451
1605312000000,2020-11-14 00:00:00,ETH/USDT,476.42000000,477.47000000,452.00000000,460.89000000,735252.78540000,340142257.19369760,350772
1605225600000,2020-11-13 00:00:00,ETH/USDT,462.48000000,478.01000000,457.12000000,476.43000000,976665.09752000,456232937.20613030,427363
1605139200000,2020-11-12 00:00:00,ETH/USDT,463.09000000,470.00000000,451.20000000,462.39000000,990776.62912000,455971309.21685460,411840
1605052800000,2020-11-11 00:00:00,ETH/USDT,450.34000000,476.25000000,449.28000000,463.09000000,1205782.84262000,559228791.89035090,560360
1604966400000,2020-11-10 00:00:00,ETH/USDT,444.32000000,455.00000000,438.70000000,450.34000000,866872.41108000,388190148.20789510,384228
1604880000000,2020-11-09 00:00:00,ETH/USDT,454.29000000,459.10000000,433.09000000,444.32000000,1099213.24641000,491928164.98124340,469947
1604793600000,2020-11-08 00:00:00,ETH/USDT,435.20000000,460.10000000,431.99000000,454.30000000,840908.46841000,375679148.23503960,354341
1604707200000,2020-11-07 00:00:00,ETH/USDT,455.91000000,468.28000000,424.14000000,435.21000000,1653416.59610000,743871175.78212340,674858
1604620800000,2020-11-06 00:00:00,ETH/USDT,416.73000000,458.27000000,414.76000000,455.91000000,1682440.96026000,736015135.62721030,666505
1604534400000,2020-11-05 00:00:00,ETH/USDT,402.50000000,420.40000000,396.14000000,416.69000000,1475139.77342000,601591250.40124900,513574
1604448000000,2020-11-04 00:00:00,ETH/USDT,387.88000000,408.39000000,376.47000000,402.49000000,1157064.35076000,454481208.40200980,392310
1604361600000,2020-11-03 00:00:00,ETH/USDT,383.01000000,390.00000000,370.23000000,387.88000000,752954.37114000,286291773.96848450,280412
1604275200000,2020-11-02 00:00:00,ETH/USDT,396.68000000,404.50000000,377.92000000,383.02000000,779968.57957000,304223545.89203440,290370
1604188800000,2020-11-01 00:00:00,ETH/USDT,386.44000000,398.29000000,384.61000000,396.67000000,438952.95565000,171238317.70032390,181369
1604102400000,2020-10-31 00:00:00,ETH/USDT,382.59000000,394.88000000,379.90000000,386.46000000,467453.81050000,181136851.45374130,218528
1604016000000,2020-10-30 00:00:00,ETH/USDT,387.12000000,391.97000000,373.29000000,382.49000000,771750.74746000,294342545.98087450,289735
1603929600000,2020-10-29 00:00:00,ETH/USDT,388.22000000,393.72000000,380.52000000,387.13000000,573096.01416000,222669504.87531700,248649
1603843200000,2020-10-28 00:00:00,ETH/USDT,403.41000000,409.20000000,380.52000000,388.23000000,855275.46882000,335751199.30374730,348661
1603756800000,2020-10-27 00:00:00,ETH/USDT,392.52000000,410.25000000,389.90000000,403.45000000,754244.37552000,302522886.82653000,286217
1603670400000,2020-10-26 00:00:00,ETH/USDT,405.85000000,411.11000000,382.30000000,392.52000000,895142.67266000,356208480.58571190,329493
1603584000000,2020-10-25 00:00:00,ETH/USDT,412.14000000,417.40000000,402.50000000,405.86000000,415586.97610000,170054743.31874520,177854
1603497600000,2020-10-24 00:00:00,ETH/USDT,409.19000000,416.66000000,407.00000000,412.14000000,419236.87106000,172799824.64868200,182680
1603411200000,2020-10-23 00:00:00,ETH/USDT,413.94000000,419.33000000,401.30000000,409.11000000,727832.32240000,299943190.93063720,293671
1603324800000,2020-10-22 00:00:00,ETH/USDT,390.31000000,420.73000000,390.21000000,413.98000000,1095897.20667000,447211002.50125880,412013
1603238400000,2020-10-21 00:00:00,ETH/USDT,368.53000000,401.49000000,367.74000000,390.38000000,1221663.63784000,472488832.71627450,450963
